"Date","Price","Open","High","Low","Vol.","Change %"
"08/09/2016","1,728.52","1,720.52","1,731.52","1,719.52","","0.50%"
"08/08/2016","1,719.91","1,718.04","1,723.04","1,717.88","","0.19%"
"08/05/2016","1,716.65","1,707.80","1,717.41","1,706.29","","0.52%"
"08/04/2016","1,707.69","1,703.68","1,709.66","1,703.40","","0.25%"
"08/03/2016","1,703.43","1,705.10","1,705.13","1,696.79","","-0.18%"
"08/02/2016","1,706.52","1,715.90","1,716.42","1,702.13","","-0.65%"
"08/01/2016","1,717.67","1,719.86","1,723.95","1,715.27","","-0.24%"
"07/29/2016","1,721.79","1,707.70","1,723.25","1,707.70","","0.83%"
"07/28/2016","1,707.59","1,710.77","1,712.36","1,703.49","","0.07%"
"07/27/2016","1,706.35","1,707.21","1,712.49","1,701.29","","0.02%"
"07/26/2016","1,705.99","1,703.96","1,710.15","1,700.90","","0.12%"
"07/25/2016","1,703.94","1,707.71","1,710.48","1,700.50","","-0.18%"
"07/22/2016","1,706.97","1,705.81","1,707.69","1,702.19","","0.09%"
"07/21/2016","1,705.40","1,708.22","1,710.75","1,703.69","","-0.11%"
"07/20/2016","1,707.32","1,698.30","1,708.23","1,697.28","","0.51%"
"07/19/2016","1,698.72","1,704.32","1,704.68","1,696.32","","-0.31%"
"07/18/2016","1,703.93","1,700.62","1,705.53","1,698.61","","0.20%"
"07/15/2016","1,700.57","1,703.99","1,706.51","1,697.64","","-0.16%"
"07/14/2016","1,703.22","1,693.35","1,706.76","1,693.16","","0.52%"
"07/13/2016","1,694.38","1,691.47","1,697.04","1,691.22","","0.22%"
"07/12/2016","1,690.69","1,677.31","1,693.71","1,677.15","","0.87%"
"07/11/2016","1,676.15","1,663.54","1,678.82","1,663.54","","0.83%"
"07/08/2016","1,662.32","1,643.47","1,664.10","1,640.63","","1.12%"
"07/07/2016","1,643.93","1,641.51","1,652.23","1,638.65","","0.19%"
"07/06/2016","1,640.74","1,642.53","1,642.71","1,625.74","","-0.29%"
"07/05/2016","1,645.54","1,660.27","1,660.37","1,640.62","","-0.92%"
"07/04/2016","1,660.88","1,659.70","1,663.52","1,659.31","","0.04%"
"07/01/2016","1,660.26","1,653.07","1,663.59","1,652.28","","0.43%"
"06/30/2016","1,653.23","1,635.70","1,653.23","1,631.10","","1.15%"
"06/29/2016","1,634.41","1,601.84","1,634.84","1,601.17","","2.21%"
"06/28/2016","1,599.12","1,571.66","1,600.86","1,569.69","","1.74%"
"06/27/2016","1,571.76","1,604.91","1,607.23","1,566.70","","-2.30%"
"06/24/2016","1,608.79","1,690.28","1,690.86","1,606.02","","-4.90%"
"06/23/2016","1,691.76","1,670.25","1,692.86","1,669.91","","1.43%"
"06/22/2016","1,667.91","1,667.36","1,677.76","1,666.46","","-0.05%"
"06/21/2016","1,668.78","1,663.36","1,670.88","1,662.83","","0.28%"
"06/20/2016","1,664.14","1,641.55","1,672.25","1,641.53","","1.73%"
"06/17/2016","1,635.78","1,633.75","1,640.42","1,631.21","","0.47%"
"06/16/2016","1,628.13","1,633.97","1,634.74","1,611.01","","-0.35%"
"06/15/2016","1,633.80","1,629.68","1,642.18","1,629.01","","0.21%"
"06/14/2016","1,630.45","1,643.98","1,644.31","1,624.78","","-0.92%"
"06/13/2016","1,645.64","1,661.70","1,661.78","1,644.65","","-1.18%"
"06/10/2016","1,665.22","1,686.90","1,686.90","1,660.75","","-1.39%"
"06/09/2016","1,688.66","1,698.31","1,698.87","1,684.36","","-0.63%"
"06/08/2016","1,699.29","1,694.72","1,700.75","1,693.83","","0.30%"
"06/07/2016","1,694.29","1,686.94","1,697.62","1,686.18","","0.47%"
"06/06/2016","1,686.39","1,677.00","1,688.29","1,675.53","","0.47%"
"06/03/2016","1,678.58","1,673.13","1,681.81","1,670.02","","0.29%"
"06/02/2016","1,673.77","1,672.38","1,673.77","1,664.04","","0.05%"
"06/01/2016","1,672.86","1,673.28","1,674.09","1,664.07","","-0.10%"
"05/31/2016","1,674.61","1,677.27","1,681.74","1,669.99","","-0.13%"
"05/30/2016","1,676.84","1,675.20","1,677.18","1,673.77","","0.05%"
"05/27/2016","1,676.07","1,672.64","1,676.07","1,670.94","","0.24%"
"05/26/2016","1,672.12","1,670.72","1,675.63","1,669.88","","0.19%"
"05/25/2016","1,668.87","1,654.88","1,671.80","1,654.88","","0.88%"
"05/24/2016","1,654.36","1,635.84","1,655.28","1,631.93","","1.15%"
"05/23/2016","1,635.62","1,639.79","1,641.35","1,635.62","","-0.26%"
"05/20/2016","1,639.85","1,627.62","1,642.36","1,627.28","","0.75%"
"05/19/2016","1,627.61","1,638.81","1,639.59","1,620.60","","-0.83%"
"05/18/2016","1,641.15","1,640.35","1,648.04","1,632.38","","-0.03%"
"05/17/2016","1,641.63","1,649.07","1,655.19","1,637.58","","-0.42%"
"05/16/2016","1,648.49","1,636.26","1,650.57","1,635.17","","0.77%"
"05/13/2016","1,635.92","1,648.46","1,648.55","1,635.08","","-0.85%"
"05/12/2016","1,649.91","1,651.84","1,659.14","1,642.74","","-0.21%"
"05/11/2016","1,653.38","1,662.78","1,664.46","1,653.03","","-0.54%"
"05/10/2016","1,662.31","1,643.09","1,662.31","1,642.06","","1.18%"
"05/09/2016","1,642.89","1,642.28","1,647.70","1,640.22","","-0.02%"
"05/06/2016","1,643.19","1,641.69","1,643.19","1,633.20","","0.12%"
"05/05/2016","1,641.16","1,644.07","1,647.46","1,638.54","","-0.17%"
"05/04/2016","1,644.01","1,657.46","1,657.56","1,640.96","","-0.88%"
"05/03/2016","1,658.64","1,675.98","1,679.07","1,654.29","","-1.01%"
"05/02/2016","1,675.64","1,670.78","1,676.91","1,664.94","","0.29%"
"04/29/2016","1,670.80","1,679.24","1,682.21","1,663.71","","-0.39%"
"04/28/2016","1,677.34","1,687.83","1,692.37","1,677.34","","-0.51%"
"04/27/2016","1,685.95","1,685.33","1,688.02","1,678.56","","0.02%"
"04/26/2016","1,685.65","1,681.29","1,689.74","1,679.79","","0.18%"
"04/25/2016","1,682.68","1,686.54","1,686.54","1,676.88","","-0.21%"
"04/22/2016","1,686.17","1,688.39","1,690.84","1,680.25","","-0.25%"
"04/21/2016","1,690.45","1,693.98","1,698.15","1,687.96","","-0.27%"
"04/20/2016","1,695.05","1,693.36","1,697.42","1,689.66","","0.13%"
"04/19/2016","1,692.91","1,675.64","1,694.74","1,675.64","","1.05%"
"04/18/2016","1,675.32","1,670.15","1,675.32","1,659.83","","0.29%"
"04/15/2016","1,670.47","1,670.33","1,671.96","1,668.49","","-0.09%"
"04/14/2016","1,671.96","1,666.88","1,674.47","1,666.65","","0.35%"
"04/13/2016","1,666.17","1,646.85","1,666.30","1,646.82","","1.33%"
"04/12/2016","1,644.22","1,630.70","1,647.75","1,629.30","","0.74%"
"04/11/2016","1,632.14","1,631.67","1,643.70","1,628.31","","0.00%"
"04/08/2016","1,632.20","1,618.77","1,638.19","1,617.14","","0.65%"
"04/07/2016","1,621.66","1,635.16","1,639.17","1,616.76","","-0.72%"
"04/06/2016","1,633.41","1,619.00","1,635.37","1,617.41","","0.92%"
"04/05/2016","1,618.53","1,639.80","1,639.95","1,617.02","","-1.35%"
"04/04/2016","1,640.75","1,642.30","1,646.29","1,638.98","","0.04%"
"04/01/2016","1,640.14","1,646.88","1,646.92","1,624.02","","-0.48%"
"03/31/2016","1,648.12","1,651.49","1,653.60","1,646.18","","-0.29%"
"03/30/2016","1,652.89","1,641.06","1,657.84","1,639.77","","1.04%"
"03/29/2016","1,635.87","1,627.00","1,641.94","1,620.12","","0.51%"
"03/28/2016","1,627.63","1,623.15","1,629.61","1,622.36","","0.24%"
"03/25/2016","1,623.71","1,622.41","1,623.71","1,621.70","","0.09%"
"03/24/2016","1,622.21","1,631.42","1,631.45","1,614.82","","-0.56%"
"03/23/2016","1,631.27","1,642.50","1,643.08","1,630.55","","-0.75%"
"03/22/2016","1,643.58","1,642.04","1,645.95","1,635.73","","-0.01%"
"03/21/2016","1,643.68","1,644.18","1,645.95","1,637.79","","-0.11%"
"03/18/2016","1,645.57","1,643.05","1,647.27","1,639.44","","0.16%"
"03/17/2016","1,643.00","1,629.00","1,645.95","1,628.94","","1.33%"
"03/16/2016","1,621.47","1,618.44","1,632.12","1,612.80","","0.14%"
"03/15/2016","1,619.16","1,626.96","1,626.96","1,613.36","","-0.51%"
"03/14/2016","1,627.50","1,626.14","1,631.15","1,622.23","","0.08%"
"03/11/2016","1,626.17","1,598.00","1,626.17","1,595.83","","1.82%"
"03/10/2016","1,597.09","1,597.56","1,611.97","1,588.81","","-0.09%"
"03/09/2016","1,598.47","1,592.21","1,600.71","1,588.76","","0.30%"
"03/08/2016","1,593.66","1,609.11","1,609.49","1,591.54","","-0.87%"
"03/07/2016","1,607.63","1,608.07","1,611.41","1,597.30","","-0.03%"
"03/04/2016","1,608.04","1,598.46","1,612.30","1,597.77","","0.61%"
"03/03/2016","1,598.26","1,589.94","1,599.20","1,588.70","","0.64%"
"03/02/2016","1,588.08","1,575.62","1,590.28","1,575.62","","0.81%"
"03/01/2016","1,575.31","1,548.03","1,576.07","1,546.59","","1.82%"
"02/29/2016","1,547.17","1,554.43","1,559.35","1,547.04","","-0.47%"
"02/26/2016","1,554.47","1,553.77","1,564.28","1,553.17","","0.04%"
"02/25/2016","1,553.90","1,533.89","1,554.10","1,533.37","","1.25%"
"02/24/2016","1,534.69","1,539.75","1,539.78","1,513.36","","-0.39%"
"02/23/2016","1,540.70","1,558.02","1,560.21","1,539.03","","-1.11%"
"02/22/2016","1,558.02","1,539.35","1,558.61","1,537.99","","1.29%"
"02/19/2016","1,538.17","1,543.72","1,543.84","1,527.65","","-0.35%"
"02/18/2016","1,543.51","1,544.52","1,551.92","1,540.78","","-0.05%"
"02/17/2016","1,544.32","1,519.51","1,545.93","1,516.78","","1.60%"
"02/16/2016","1,519.94","1,504.47","1,519.94","1,503.05","","1.06%"
"02/15/2016","1,503.96","1,486.49","1,507.35","1,486.27","","1.18%"
"02/12/2016","1,486.45","1,468.33","1,486.90","1,460.34","","1.19%"
"02/11/2016","1,468.90","1,490.54","1,492.73","1,459.79","","-1.20%"
"02/10/2016","1,486.76","1,487.18","1,504.32","1,481.50","","-0.12%"
"02/09/2016","1,488.54","1,500.07","1,500.07","1,477.55","","-0.67%"
"02/08/2016","1,498.54","1,523.82","1,526.76","1,488.25","","-1.66%"
"02/05/2016","1,523.87","1,549.54","1,549.95","1,520.29","","-1.61%"
"02/04/2016","1,548.86","1,542.47","1,556.68","1,538.47","","0.52%"
"02/03/2016","1,540.87","1,540.16","1,544.92","1,516.86","","0.13%"
"02/02/2016","1,538.92","1,567.02","1,567.47","1,537.32","","-1.76%"
"02/01/2016","1,566.56","1,562.73","1,570.93","1,553.41","","0.28%"
"01/29/2016","1,562.18","1,532.55","1,563.38","1,529.88","","1.92%"
"01/28/2016","1,532.68","1,532.04","1,540.87","1,520.56","","0.08%"
"01/27/2016","1,531.38","1,536.19","1,548.16","1,527.06","","-0.29%"
"01/26/2016","1,535.76","1,521.39","1,537.40","1,511.22","","0.96%"
"01/25/2016","1,521.15","1,535.31","1,540.09","1,521.06","","-1.02%"
"01/22/2016","1,536.79","1,499.84","1,538.64","1,499.64","","2.60%"
"01/21/2016","1,497.87","1,491.63","1,509.18","1,482.47","","0.41%"
"01/20/2016","1,491.73","1,520.85","1,521.19","1,468.36","","-1.89%"
"01/19/2016","1,520.49","1,514.11","1,532.13","1,512.68","","0.43%"
"01/18/2016","1,514.05","1,519.14","1,520.47","1,513.91","","-0.46%"
"01/15/2016","1,521.00","1,550.18","1,552.94","1,509.69","","-1.81%"
"01/14/2016","1,549.06","1,544.92","1,555.79","1,526.14","","0.31%"
"01/13/2016","1,544.28","1,562.86","1,578.00","1,543.12","","-1.11%"
"01/12/2016","1,561.68","1,557.41","1,571.40","1,551.71","","0.26%"
"01/11/2016","1,557.59","1,562.65","1,569.29","1,547.66","","-0.25%"
"01/08/2016","1,561.47","1,579.34","1,585.12","1,560.29","","-0.94%"
"01/07/2016","1,576.32","1,611.04","1,611.31","1,576.32","","-2.10%"
"01/06/2016","1,610.17","1,632.00","1,632.54","1,606.19","","-1.26%"
"01/05/2016","1,630.64","1,631.78","1,634.91","1,624.90","","-0.02%"
"01/04/2016","1,630.89","1,663.05","1,663.16","1,617.93","","-1.92%"
"12/31/2015","1,662.79","1,676.59","1,677.22","1,662.79","","-0.81%"
"12/30/2015","1,676.43","1,686.22","1,687.98","1,676.36","","-0.55%"
"12/29/2015","1,685.62","1,670.00","1,688.34","1,669.89","","0.91%"
"12/28/2015","1,670.39","1,673.97","1,674.68","1,664.26","","-0.17%"
"12/25/2015","1,673.30","1,674.43","1,674.66","1,673.25","","-0.04%"
"12/24/2015","1,674.00","1,672.42","1,676.75","1,672.42","","0.15%"
"12/23/2015","1,671.51","1,649.87","1,673.14","1,649.72","","1.29%"
"12/22/2015","1,650.17","1,638.77","1,651.50","1,638.59","","0.69%"
"12/21/2015","1,638.91","1,634.25","1,645.24","1,632.11","","0.32%"
"12/18/2015","1,633.75","1,655.50","1,658.17","1,633.75","","-1.30%"
"12/17/2015","1,655.22","1,667.03","1,677.64","1,654.84","","-0.81%"
"12/16/2015","1,668.73","1,647.31","1,669.51","1,647.25","","1.34%"
"12/15/2015","1,646.69","1,631.84","1,652.12","1,629.74","","0.88%"
"12/14/2015","1,632.28","1,636.51","1,637.67","1,619.67","","-0.34%"
"12/11/2015","1,637.83","1,663.34","1,664.14","1,636.29","","-1.57%"
"12/10/2015","1,663.88","1,666.47","1,671.06","1,660.82","","-0.03%"
"12/09/2015","1,664.37","1,671.34","1,683.71","1,660.58","","-0.38%"
"12/08/2015","1,670.68","1,685.49","1,685.90","1,664.18","","-0.94%"
"12/07/2015","1,686.58","1,694.52","1,698.68","1,680.86","","-0.48%"
"12/04/2015","1,694.78","1,682.13","1,695.56","1,672.97","","0.99%"
"12/03/2015","1,678.23","1,697.49","1,701.23","1,678.23","","-1.06%"
"12/02/2015","1,696.23","1,710.95","1,712.41","1,696.23","","-0.81%"
"12/01/2015","1,710.12","1,694.52","1,711.49","1,694.44","","0.93%"
"11/30/2015","1,694.40","1,699.92","1,701.04","1,694.32","","-0.35%"
"11/27/2015","1,700.29","1,703.21","1,703.71","1,697.07","","-0.21%"
"11/26/2015","1,703.84","1,699.23","1,703.90","1,698.99","","0.35%"
"11/25/2015","1,697.83","1,696.11","1,701.75","1,694.77","","0.14%"
"11/24/2015","1,695.46","1,697.67","1,698.64","1,684.66","","-0.11%"
"11/23/2015","1,697.30","1,701.42","1,703.53","1,695.07","","-0.32%"
"11/20/2015","1,702.83","1,700.00","1,708.80","1,697.78","","0.13%"
"11/19/2015","1,700.56","1,692.43","1,703.14","1,692.35","","0.53%"
"11/18/2015","1,691.55","1,675.87","1,692.84","1,673.70","","0.92%"
"11/17/2015","1,676.10","1,666.73","1,683.81","1,666.70","","0.52%"
"11/16/2015","1,667.45","1,655.29","1,667.45","1,649.47","","0.79%"
"11/13/2015","1,654.30","1,673.23","1,673.39","1,654.30","","-1.03%"
"11/12/2015","1,671.49","1,692.93","1,694.35","1,671.49","","-1.21%"
"11/11/2015","1,691.88","1,691.30","1,698.81","1,690.41","","0.08%"
"11/10/2015","1,690.51","1,692.12","1,693.07","1,683.74","","-0.06%"
"11/09/2015","1,691.60","1,703.65","1,707.48","1,686.89","","-0.75%"
"11/06/2015","1,704.39","1,710.63","1,711.65","1,696.05","","-0.37%"
"11/05/2015","1,710.77","1,713.92","1,717.73","1,705.21","","-0.18%"
"11/04/2015","1,713.87","1,718.27","1,723.81","1,710.50","","-0.20%"
"11/03/2015","1,717.39","1,714.41","1,721.20","1,708.45","","0.13%"
"11/02/2015","1,715.18","1,705.70","1,715.18","1,698.92","","0.55%"
"10/30/2015","1,705.80","1,707.69","1,712.73","1,704.12","","-0.05%"
"10/29/2015","1,706.61","1,709.13","1,710.13","1,701.93","","-0.44%"
"10/28/2015","1,714.13","1,695.24","1,714.13","1,694.47","","1.05%"
"10/27/2015","1,696.24","1,704.65","1,705.07","1,691.98","","-0.51%"
"10/26/2015","1,704.98","1,705.69","1,709.41","1,703.40","","-0.10%"
"10/23/2015","1,706.61","1,687.72","1,708.49","1,687.18","","1.02%"
"10/22/2015","1,689.33","1,671.89","1,689.38","1,669.55","","0.98%"
"10/21/2015","1,672.87","1,677.37","1,684.30","1,671.11","","-0.28%"
"10/20/2015","1,677.52","1,679.82","1,683.02","1,674.96","","-0.14%"
"10/19/2015","1,679.92","1,682.61","1,684.35","1,674.26","","-0.22%"
"10/16/2015","1,683.55","1,675.31","1,683.55","1,675.22","","0.46%"
"10/15/2015","1,675.77","1,655.36","1,675.87","1,654.88","","1.38%"
"10/14/2015","1,653.01","1,661.08","1,663.10","1,652.86","","-0.49%"
"10/13/2015","1,661.07","1,673.42","1,673.47","1,659.58","","-0.80%"
"10/12/2015","1,674.39","1,673.87","1,676.30","1,670.27","","0.04%"
"10/09/2015","1,673.77","1,664.96","1,677.38","1,664.93","","0.61%"
"10/08/2015","1,663.57","1,653.16","1,665.86","1,648.60","","0.61%"
"10/07/2015","1,653.47","1,641.58","1,659.03","1,641.24","","0.76%"
"10/06/2015","1,640.98","1,636.70","1,646.41","1,636.65","","0.21%"
"10/05/2015","1,637.49","1,605.22","1,637.64","1,605.22","","1.89%"
"10/02/2015","1,607.13","1,587.04","1,607.13","1,573.27","","1.21%"
"10/01/2015","1,587.98","1,582.12","1,593.80","1,576.48","","0.38%"
"09/30/2015","1,581.92","1,551.41","1,582.46","1,551.14","","2.03%"
"09/29/2015","1,550.43","1,560.21","1,560.28","1,545.51","","-0.62%"
"09/28/2015","1,560.04","1,595.46","1,595.95","1,559.49","","-2.17%"
"09/25/2015","1,594.70","1,583.79","1,605.73","1,582.70","","0.46%"
"09/24/2015","1,587.38","1,596.65","1,596.96","1,574.29","","-0.58%"
"09/23/2015","1,596.66","1,600.40","1,606.08","1,594.65","","-0.26%"
"09/22/2015","1,600.76","1,628.96","1,630.15","1,594.49","","-1.73%"
"09/21/2015","1,628.93","1,626.70","1,637.45","1,624.46","","-0.11%"
"09/18/2015","1,630.69","1,655.79","1,655.98","1,625.28","","-1.34%"
"09/17/2015","1,652.88","1,655.03","1,672.38","1,652.88","","-0.06%"
"09/16/2015","1,653.81","1,635.47","1,654.24","1,635.15","","1.21%"
"09/15/2015","1,634.01","1,621.63","1,636.22","1,618.77","","0.85%"
"09/14/2015","1,620.28","1,629.88","1,632.35","1,618.45","","-0.41%"
"09/11/2015","1,626.99","1,626.45","1,629.17","1,616.93","","0.10%"
"09/10/2015","1,625.40","1,628.31","1,633.58","1,617.08","","-0.17%"
"09/09/2015","1,628.18","1,628.02","1,654.70","1,627.28","","0.07%"
"09/08/2015","1,627.09","1,598.97","1,628.16","1,598.36","","1.78%"
"09/07/2015","1,598.65","1,595.61","1,601.34","1,594.17","","0.18%"
"09/04/2015","1,595.71","1,624.97","1,624.97","1,592.09","","-1.68%"
"09/03/2015","1,622.94","1,616.92","1,636.39","1,615.54","","0.45%"
"09/02/2015","1,615.67","1,599.42","1,615.94","1,597.39","","0.93%"
"09/01/2015","1,600.71","1,645.82","1,646.12","1,596.53","","-2.72%"
"08/31/2015","1,645.43","1,656.97","1,657.55","1,641.26","","-0.76%"
"08/28/2015","1,658.07","1,652.00","1,659.10","1,650.12","","0.46%"
"08/27/2015","1,650.53","1,614.58","1,652.50","1,614.53","","2.11%"
"08/26/2015","1,616.48","1,583.87","1,616.48","1,580.78","","2.06%"
"08/25/2015","1,583.86","1,589.50","1,624.44","1,582.44","","-0.35%"
"08/24/2015","1,589.50","1,651.72","1,651.72","1,571.07","","-3.72%"
"08/21/2015","1,650.96","1,697.72","1,697.72","1,650.96","","-2.73%"
"08/20/2015","1,697.25","1,727.93","1,728.90","1,697.25","","-1.67%"
"08/19/2015","1,726.01","1,743.79","1,745.32","1,721.90","","-1.04%"
"08/18/2015","1,744.20","1,749.14","1,749.95","1,742.70","","-0.28%"
"08/17/2015","1,749.08","1,744.16","1,749.52","1,735.01","","0.30%"
"08/14/2015","1,743.89","1,742.30","1,744.75","1,738.15","","0.14%"
"08/13/2015","1,741.43","1,740.07","1,747.07","1,738.78","","-0.06%"
"08/12/2015","1,742.42","1,748.73","1,749.05","1,724.08","","-0.41%"
"08/11/2015","1,749.63","1,769.22","1,769.99","1,744.35","","-0.96%"
"08/10/2015","1,766.62","1,747.06","1,769.32","1,746.12","","1.10%"
"08/07/2015","1,747.34","1,752.41","1,753.26","1,742.94","","-0.30%"
"08/06/2015","1,752.67","1,765.12","1,766.13","1,749.56","","-0.57%"
"08/05/2015","1,762.75","1,755.27","1,769.76","1,754.28","","0.22%"
"08/04/2015","1,758.87","1,759.60","1,762.90","1,754.09","","-0.13%"
"08/03/2015","1,761.18","1,762.49","1,764.56","1,755.22","","-0.25%"
"07/31/2015","1,765.60","1,761.12","1,770.75","1,761.12","","0.33%"
"07/30/2015","1,759.77","1,759.32","1,761.74","1,749.86","","-0.05%"
"07/29/2015","1,760.69","1,749.70","1,761.40","1,748.28","","0.78%"
"07/28/2015","1,747.06","1,731.17","1,749.71","1,729.63","","0.78%"
"07/27/2015","1,733.58","1,744.46","1,746.46","1,730.72","","-0.68%"
"07/24/2015","1,745.50","1,762.42","1,762.87","1,744.21","","-0.98%"
"07/23/2015","1,762.80","1,767.70","1,772.76","1,761.51","","-0.22%"
"07/22/2015","1,766.64","1,776.62","1,776.73","1,764.20","","-0.63%"
"07/21/2015","1,777.86","1,781.97","1,782.96","1,776.08","","-0.24%"
"07/20/2015","1,782.19","1,779.45","1,783.61","1,778.30","","0.08%"
"07/17/2015","1,780.83","1,781.29","1,783.14","1,776.52","","-0.06%"
"07/16/2015","1,781.91","1,768.56","1,781.91","1,767.81","","0.78%"
"07/15/2015","1,768.12","1,771.00","1,772.59","1,765.82","","-0.07%"
"07/14/2015","1,769.41","1,759.25","1,771.64","1,759.21","","0.61%"
"07/13/2015","1,758.69","1,743.86","1,759.31","1,743.83","","0.88%"
"07/10/2015","1,743.32","1,717.94","1,744.75","1,717.74","","1.51%"
"07/09/2015","1,717.47","1,706.31","1,730.08","1,701.58","","0.62%"
"07/08/2015","1,706.87","1,726.17","1,726.21","1,706.87","","-1.05%"
"07/07/2015","1,724.95","1,729.95","1,731.42","1,706.55","","-0.26%"
"07/06/2015","1,729.50","1,739.90","1,740.55","1,721.77","","-0.86%"
"07/03/2015","1,744.49","1,747.03","1,747.33","1,742.69","","-0.16%"
"07/02/2015","1,747.25","1,745.70","1,751.53","1,744.01","","0.00%"
"07/01/2015","1,747.18","1,735.42","1,750.89","1,734.82","","0.67%"
"06/30/2015","1,735.61","1,739.18","1,747.89","1,732.65","","-0.11%"
"06/29/2015","1,737.60","1,773.06","1,773.23","1,737.60","","-2.17%"
"06/26/2015","1,776.22","1,781.71","1,783.32","1,773.89","","-0.30%"
"06/25/2015","1,781.48","1,786.15","1,788.57","1,781.48","","-0.24%"
"06/24/2015","1,785.70","1,796.75","1,799.21","1,785.70","","-0.57%"
"06/23/2015","1,795.98","1,795.29","1,798.58","1,793.28","","-0.01%"
"06/22/2015","1,796.12","1,775.82","1,799.45","1,775.77","","1.20%"
"06/19/2015","1,774.88","1,780.43","1,783.99","1,774.88","","-0.32%"
"06/18/2015","1,780.62","1,768.27","1,782.75","1,763.68","","1.05%"
"06/17/2015","1,762.11","1,764.62","1,771.18","1,756.14","","-0.09%"
"06/16/2015","1,763.68","1,757.90","1,764.62","1,752.41","","0.38%"
"06/15/2015","1,757.09","1,767.48","1,768.20","1,751.03","","-0.74%"
"06/12/2015","1,770.17","1,780.77","1,781.41","1,765.59","","-0.52%"
"06/11/2015","1,779.45","1,776.83","1,785.09","1,776.23","","0.15%"
"06/10/2015","1,776.71","1,753.39","1,780.04","1,752.98","","1.43%"
"06/09/2015","1,751.65","1,755.50","1,757.47","1,744.97","","-0.03%"
"06/08/2015","1,752.20","1,761.43","1,763.05","1,752.20","","-0.47%"
"06/05/2015","1,760.43","1,772.83","1,773.54","1,754.39","","-0.85%"
"06/04/2015","1,775.44","1,789.85","1,789.85","1,773.19","","-0.81%"
"06/03/2015","1,789.91","1,783.06","1,794.84","1,780.97","","0.42%"
"06/02/2015","1,782.39","1,778.49","1,788.72","1,774.68","","0.23%"
"06/01/2015","1,778.28","1,778.43","1,786.16","1,774.20","","-0.06%"
"05/29/2015","1,779.31","1,793.97","1,795.68","1,777.81","","-0.67%"
"05/28/2015","1,791.35","1,795.63","1,797.25","1,784.84","","-0.13%"
"05/27/2015","1,793.60","1,780.36","1,795.99","1,778.95","","0.70%"
"05/26/2015","1,781.14","1,801.66","1,801.72","1,777.56","","-1.26%"
"05/25/2015","1,803.82","1,802.88","1,804.75","1,801.67","","0.02%"
"05/22/2015","1,803.50","1,810.86","1,813.90","1,802.63","","-0.41%"
"05/21/2015","1,810.84","1,804.56","1,812.93","1,804.55","","0.38%"
"05/20/2015","1,803.95","1,805.47","1,810.26","1,801.27","","0.01%"
"05/19/2015","1,803.72","1,807.50","1,809.12","1,802.31","","-0.28%"
"05/18/2015","1,808.73","1,806.95","1,808.73","1,801.98","","0.09%"
"05/15/2015","1,807.06","1,805.17","1,808.12","1,800.33","","0.20%"
"05/14/2015","1,803.42","1,789.23","1,804.43","1,788.01","","0.75%"
